"","pct_working","home","not_home_no_contact","company_protected","company_unprotected","pct_home","pct_not_home_no_contact","pct_company_protected","pct_company_unprotected","date","sector","weight"
"126",0.592507622235756,8285.5971420653,981.858325545118,7909.99125386799,1617.90012572146,0.440832361830007,0.0522394363630164,0.4208483790256,0.0860798227813762,2020-03-31,"healthcare","weight2"
"127",0.623274811671656,4318.11264084451,549.928953821847,4727.16919304085,1147.74019045118,0.401948463659912,0.0511897480440815,0.440025203750042,0.106836584545965,2020-04-01,"healthcare","weight2"
"128",0.651711263032761,4660.72560651099,564.272961923154,4832.0996688784,1175.99191740873,0.41491037126165,0.0502331018580839,0.430166552775993,0.104689974104273,2020-04-02,"healthcare","weight2"
"129",0.6019120279927,4324.49441581763,461.753743639482,4533.05238287364,1055.43511006387,0.416829359388977,0.0445075189489675,0.436931844314255,0.1017312773478,2020-04-03,"healthcare","weight2"
"130",0.171912173842013,702.47374979435,160.030847872682,1683.29680257674,417.328220188111,0.237071556016494,0.0540073734099276,0.568080718092715,0.140840352480863,2020-04-04,"healthcare","weight2"
"131",0.14015693554391,469.491251192736,66.4510689811134,1436.04144425124,443.803075666793,0.194342995582706,0.0275070084323276,0.594440461558529,0.183709534426437,2020-04-05,"healthcare","weight2"
"132",0.595972759332401,4164.24550304286,449.340271806094,4762.20779969721,896.571067711587,0.405383341427764,0.0437426325344438,0.463594115429544,0.0872799106082483,2020-04-06,"healthcare","weight2"
"133",0.58237037065628,4453.54727916519,447.350331768901,4263.47584136446,873.53635238683,0.443672773099277,0.0445660840228004,0.424737412899885,0.0870237299780369,2020-04-07,"healthcare","weight2"
"134",0.582236565783671,3779.85443545579,401.745538509821,4286.14163941528,818.296841346952,0.40704703667594,0.0432633938001063,0.461568370657894,0.0881211988660599,2020-04-08,"healthcare","weight2"
"135",0.591961231632518,3880.45196424809,417.068047098299,4364.97253356523,778.643728020451,0.41101535366812,0.0441756198662274,0.46233550786463,0.0824735186010224,2020-04-09,"healthcare","weight2"
"136",0.534491877958109,3384.65622722225,357.800763279465,4036.99304373669,745.112702178274,0.397047488754244,0.0419729168923763,0.473571861520917,0.0874077328324624,2020-04-10,"healthcare","weight2"
"137",0.152319943654138,527.051243021598,52.9895557226206,1504.78621472303,344.510024632562,0.216952705514197,0.0218123524614223,0.619422579544602,0.141812362479779,2020-04-11,"healthcare","weight2"
"138",0.124754991095002,316.547403729527,32.9726258837421,1327.82628291298,312.359784287062,0.159092543484943,0.0165716061967899,0.667347949046148,0.156987901272119,2020-04-12,"healthcare","weight2"
"139",0.198063137001587,902.178431644585,138.317949930884,1774.81424770678,343.580472284408,0.285599725548357,0.0437868687091761,0.561847240263065,0.108766165479402,2020-04-13,"healthcare","weight2"
"140",0.558933651135572,3950.47655482716,511.235154584442,3861.25506077776,591.415601347922,0.443157628894249,0.0573494756312859,0.433148915970483,0.0663439795039814,2020-04-14,"healthcare","weight2"
"141",0.676745754140503,25635,1701,3841,940,0.798175421116543,0.0529626054737367,0.119593984494193,0.0292679889155276,2020-03-25,"services","uniform_weight"
"142",0.6932234818155,26269,1754,3980,896,0.798474117754339,0.0533146904161221,0.120976321468738,0.0272348703608012,2020-03-26,"services","uniform_weight"
"143",0.662754435500864,24973,1679,3901,900,0.793978316853718,0.0533812354942295,0.124026324992846,0.0286141226592058,2020-03-27,"services","uniform_weight"
"144",0.135151080955792,4033,405,1438,538,0.628780792017462,0.0631431244153414,0.224197068911756,0.0838790146554412,2020-03-28,"services","uniform_weight"
"145",0.0937460491381853,3573,236,517,123,0.80310182063385,0.0530456282310632,0.116205888963812,0.0276466621712744,2020-03-29,"services","uniform_weight"
"146",0.686733532807956,25971,1713,4065,842,0.796876438280507,0.0525605228437299,0.124727685557362,0.0258353533184008,2020-03-30,"services","uniform_weight"
"147",0.686628176492899,26295,1742,3818,731,0.806941631375437,0.0534585404775057,0.117166881482845,0.0224329466642116,2020-03-31,"services","uniform_weight"
"148",0.656972349313706,13039,779,2176,519,0.789620299158239,0.0471749530672803,0.13177496517895,0.0314297825955308,2020-04-01,"services","uniform_weight"
"149",0.678933757708375,13446,845,2280,494,0.787928508643422,0.0495165543510108,0.133606797538822,0.0289481394667448,2020-04-02,"services","uniform_weight"
"150",0.64062064849811,12514,792,2306,490,0.777170537821389,0.0491864364675196,0.143212023351137,0.0304310023599553,2020-04-03,"services","uniform_weight"
"151",0.112313507061866,1565,167,787,304,0.554374778604322,0.059156925256819,0.278781438186327,0.107686857952533,2020-04-04,"services","uniform_weight"
"152",0.0635369007360255,1186,75,269,67,0.742642454602379,0.0469630557294928,0.168440826549781,0.0419536631183469,2020-04-05,"services","uniform_weight"
"153",0.650566938531928,12804,823,2289,436,0.783023483365949,0.0503302348336595,0.139982876712329,0.0266634050880626,2020-04-06,"services","uniform_weight"
"154",0.655182017107619,13108,787,2179,394,0.7959679378188,0.0477896526597037,0.132317221277629,0.0239251882438669,2020-04-07,"services","uniform_weight"
"155",0.630893414052467,10849,694,1831,382,0.788674033149171,0.0504507124164001,0.133105553940099,0.0277697004943297,2020-04-08,"services","uniform_weight"
"156",0.645982388552559,10986,746,1961,392,0.779978700745474,0.0529641462548811,0.139226127085552,0.027831025914093,2020-04-09,"services","uniform_weight"
"157",0.563153549807375,9363,676,1854,386,0.762521377962375,0.0550533431061161,0.15098949425849,0.031435784673019,2020-04-10,"services","uniform_weight"
"158",0.0936525408181985,981,154,685,222,0.480411361410382,0.0754162585700294,0.335455435847209,0.10871694417238,2020-04-11,"services","uniform_weight"
"159",0.043936892313337,626,52,220,60,0.653444676409186,0.0542797494780793,0.22964509394572,0.0626304801670146,2020-04-12,"services","uniform_weight"
"160",0.140203632361035,2429,198,360,70,0.794569839712136,0.0647693817468106,0.117762512266928,0.022898266274125,2020-04-13,"services","uniform_weight"
"161",0.639882590350394,11059,749,1833,311,0.79264621559633,0.0536840596330275,0.131379013761468,0.0222907110091743,2020-04-14,"services","uniform_weight"
"162",0.710620791705227,20359.3577948562,1270.3948104566,2520.41675995809,632.774106843793,0.821506848763311,0.0512608525248838,0.101699653344003,0.0255326453678022,2020-03-25,"services","weight2"
"163",0.714440854271624,20441.5562064048,1288.42152427974,2566.84404734785,619.346609181917,0.820413311096996,0.0517102591480676,0.103019212563398,0.024857217191538,2020-03-26,"services","weight2"
"164",0.68902394016234,19620.8039122076,1310.98711593506,2468.83379517011,629.12713342466,0.816521283595953,0.0545568309775037,0.10274071074953,0.0261811746770139,2020-03-27,"services","weight2"
"165",0.15045799287944,3560.38712201853,371.713335086882,905.01722729729,410.11399806927,0.678526761818383,0.0708398937917236,0.172475179687689,0.0781581647022044,2020-03-28,"services","weight2"
"166",0.107624335304844,3055.6133239626,236.201575455767,354.765563264366,106.824798206762,0.814090968487232,0.0629299420227783,0.0945183209926797,0.0284607684973103,2020-03-29,"services","weight2"
"167",0.708529673662129,20294.7650389659,1221.03549163215,2622.61603948175,571.599032683846,0.821317370463176,0.0494145981638146,0.106135750039285,0.0231322813337243,2020-03-30,"services","weight2"
"168",0.713049378076637,20542.0130505635,1315.6956431576,2504.20520337261,505.726672913844,0.82605396329151,0.0529079403192131,0.100701359114579,0.0203367372746971,2020-03-31,"services","weight2"
"169",0.697217555648063,11001.6694949554,597.86195431995,1564.77014516043,373.269704497027,0.812676753608137,0.0441631619969441,0.115587213585629,0.0275728708092901,2020-04-01,"services","weight2"
"170",0.709422406824379,11255.720396213,633.587226699733,1581.71322380711,303.526761334515,0.817139024560885,0.0459969535645045,0.114828687577531,0.0220353342970795,2020-04-02,"services","weight2"
"171",0.684832601194893,10698.7566367418,651.716591404014,1618.1044528516,328.520321493524,0.804593350724918,0.0490119416493681,0.121688540804052,0.0247061668216616,2020-04-03,"services","weight2"
"172",0.123018884979944,1446.09655978392,143.584856683638,618.485862582908,180.437128627184,0.605414841878277,0.0601124473446148,0.258931893701159,0.0755408170759494,2020-04-04,"services","weight2"
"173",0.0737682159925539,1146.56341494854,67.384097739526,176.171682788971,42.2063039376138,0.800490820988041,0.0470452406014304,0.122996960440184,0.0294669779703443,2020-04-05,"services","weight2"
"174",0.680354958983465,10710.909000499,664.988921417202,1590.57651812633,243.683122986935,0.810808572826945,0.050339211946894,0.120405567498891,0.01844664772727,2020-04-06,"services","weight2"
"175",0.68412254857821,10768.4402769937,698.440228224682,1503.7794967718,312.651216380813,0.810674394355889,0.0525802803790918,0.113208180705128,0.0235371445598905,2020-04-07,"services","weight2"
"176",0.68214338516967,9676.62399080525,593.510204251831,1411.19247855446,209.341833795365,0.813799828392955,0.0499139475532535,0.118680667758537,0.0176055562952548,2020-04-08,"services","weight2"
"177",0.689477172878247,9654.87735985332,641.973302661741,1503.57510591069,218.080434753425,0.803334224456229,0.05341539886978,0.12510499062795,0.018145386046041,2020-04-09,"services","weight2"
"178",0.600323471122797,8261.13843426225,583.282680890561,1396.45105585786,223.56616780214,0.789448813857646,0.0557395114773771,0.133447301292645,0.0213643733723317,2020-04-10,"services","weight2"
"179",0.104922827751308,1071.90160691802,104.664408071032,536.7692365474,115.609499339112,0.58607653752519,0.057226664731631,0.29348575799812,0.0632110397450586,2020-04-11,"services","weight2"
"180",0.056369691570998,739.887209867952,27.4476199814445,189.88634089154,25.3776946996317,0.75299009177688,0.027933698019423,0.193249094386447,0.0258271158172497,2020-04-12,"services","weight2"
"181",0.161353562197891,2356.66025469243,144.199693491123,278.966981761045,32.7807450637412,0.837891567897198,0.0512690393233373,0.099184462959349,0.0116549298201158,2020-04-13,"services","weight2"
"182",0.676923788537448,9694.54630788476,577.459414891423,1314.27066645326,213.407591103751,0.821593724377948,0.0489385491894434,0.111381852992316,0.0180858734402923,2020-04-14,"services","weight2"
"183",0.442545572916667,4482,395,463,98,0.824200073556455,0.0726369988966532,0.0851415961750644,0.0180213313718279,2020-03-25,"socio_culture","uniform_weight"
"184",0.461018880208333,4632,415,517,101,0.817652250661959,0.0732568402471315,0.0912621359223301,0.017828773168579,2020-03-26,"socio_culture","uniform_weight"
"185",0.421142578125,4188,398,492,97,0.809275362318841,0.0769082125603865,0.0950724637681159,0.018743961352657,2020-03-27,"socio_culture","uniform_weight"
"186",0.101643880208333,878,158,170,43,0.702962369895917,0.126501200960769,0.136108887109688,0.0344275420336269,2020-03-28,"socio_culture","uniform_weight"
"187",0.0801595052083333,719,102,130,34,0.72994923857868,0.103553299492386,0.131979695431472,0.0345177664974619,2020-03-29,"socio_culture","uniform_weight"
"188",0.458577473958333,4593,424,513,105,0.8150842945874,0.0752440106477373,0.0910381543921917,0.0186335403726708,2020-03-30,"socio_culture","uniform_weight"
